pow,pos,poa,algorand,ouroboros,avalanche,fnp2,con_two,con_many,majority
0.02,0.78,0.28,0.16,0.28,0.0,0.5,0.96,1.0,0.46
0.34,0.08,0.0,0.0,0.0,0.0,0.62,0.94,1.0,0.46
0.06,0.04,0.0,0.0,0.0,0.0,0.52,0.86,1.0,0.64
0.06,0.0,0.0,0.0,0.0,0.0,0.5,0.94,1.0,0.58
0.06,0.04,0.0,0.0,0.0,0.0,0.54,0.94,1.0,0.52
0.8,0.12,0.0,0.0,0.0,0.0,0.46,0.96,1.0,0.64
0.3,0.46,0.0,0.0,0.0,0.0,0.52,0.94,0.98,0.62
0.06,0.02,0.0,0.0,0.0,0.0,0.46,0.94,1.0,0.44
0.24,0.0,0.0,0.0,0.0,0.0,0.64,0.98,1.0,0.5
0.14,0.12,0.0,0.0,0.0,0.0,0.58,0.94,1.0,0.52
0.1,0.54,0.14,0.04,0.04,0.0,0.48,1.0,1.0,0.42
0.04,0.1,0.0,0.0,0.0,0.0,0.56,0.96,1.0,0.54
0.0,0.22,0.0,0.0,0.0,0.0,0.54,0.92,1.0,0.54
0.0,0.22,0.0,0.0,0.0,0.0,0.42,0.96,1.0,0.44
0.08,0.08,0.0,0.0,0.0,0.0,0.64,0.92,0.98,0.54
